X,Y,Code,Suburb,AreaKm2,Population
150.8521355,-34.65369322,10458,Bombo,1.7979,108
148.2446483,-35.26238629,10459,Bombowlee,27.9183,295
148.3173805,-35.27363182,10460,Bombowlee Creek,21.3675,51
147.4333489,-35.06168708,10461,Bomen,27.3692,26
149.7810078,-31.51585306,10462,Bomera,339.0244,38
152.6250195,-28.71917494,10463,Bonalbo,85.8599,373
151.2645959,-33.89394527,10464,Bondi,0.8648,10049
151.2724019,-33.88965574,10465,Bondi Beach,1.2193,11653
149.2135486,-37.15337796,10466,Bondi Forest,161.5901,3
151.2508501,-33.89305356,10467,Bondi Junction,1.0792,9440
151.5242455,-33.10957559,10468,Bonnells Bay,3.2765,3575
151.0541682,-34.0107321,10469,Bonnet Bay,1.1299,2265
152.8183249,-31.58548183,10470,Bonny Hills,20.7471,2976
150.8890922,-33.8935831,10471,Bonnyrigg,3.0422,8670
150.8699416,-33.8911732,10472,Bonnyrigg Heights,2.1537,7305
151.2237217,-29.05085364,10473,Bonshaw (NSW),431.2323,136
153.0170959,-30.37488225,10474,Bonville,68.8865,2548
153.2555925,-28.77785896,10475,Booerie Creek,12.7267,165
147.5453556,-35.33356053,10476,Book Book,158.8203,94
151.3458464,-33.51382601,10477,Booker Bay,0.4944,1322
148.6252024,-34.8436592,10478,Bookham,210.2949,162
152.1125112,-28.74314757,10479,Bookookoorara,169.6562,28
153.2298624,-29.72194161,10480,Bookram,66.0302,0
152.2730029,-32.39478555,10481,Boolambayte,89.8913,84
151.6276731,-32.94780689,10482,Boolaroo,2.7095,1034
149.4317816,-30.04777094,10483,Boolcarroll,141.6522,14
144.7447794,-33.71324167,10484,Booligal,4519.3538,96
150.328909,-35.05753803,10485,Boolijah,109.7122,0
145.8425172,-35.89127543,10486,Boomanoomana,246.5045,95
152.5346834,-32.33928072,10487,Boomerang Beach,1.9463,297
148.9642521,-32.98001643,10488,Boomey,92.54,73
149.631194,-28.70060828,10489,Boomi,1086.6169,203
152.5989652,-28.48453899,10490,Boomi Creek,80.6598,21
147.2596149,-32.61707278,10491,Boona Mount,394.6886,20
150.551534,-28.76070436,10492,Boonal,266.2989,45
152.0995331,-28.89167916,10493,Boonoo Boonoo,268.7862,17
153.05677,-28.6847618,10494,Boorabee Park,42.7548,103
151.6098594,-32.97492527,10495,Booragul,1.2416,1282
151.9751688,-32.47260352,10496,Booral (NSW),140.6463,404
146.0087806,-34.01993952,10497,Boorga,253.1811,12
152.3751967,-31.620774,10498,Boorganna,51.9562,27
151.4570706,-30.34576013,10499,Boorolong,271.1435,86
152.2772442,-28.79878922,10500,Boorook,433.9625,31
147.3666997,-35.07099953,10501,Boorooma,1.5015,862
144.7926826,-34.85970387,10502,Booroorban,1294.4138,34
148.7349385,-34.39578531,10503,Boorowa,754.78,1640
152.3589824,-31.92445278,10504,Bootawa,27.1971,174
152.522394,-32.31671945,10505,Booti Booti,2.5511,0
153.448072,-28.74740522,10506,Booyong,9.2999,82
153.1876154,-29.07436112,10507,Bora Ridge,79.7375,116
150.5206377,-30.60226651,10508,Borah Creek,135.909,36
147.6866379,-35.15354606,10509,Borambola,147.2257,105
153.0695879,-28.39505064,10510,Border Ranges,94.2435,0
148.8446661,-33.25176463,10511,Boree,47.5094,95
146.5374691,-35.07797184,10512,Boree Creek,752.991,201
148.9602957,-33.23361455,10513,Borenore,88.1576,464
149.6964487,-35.20192352,10514,Boro,60.703,89
150.884095,-33.86184239,10515,Bossley Park,4.5358,14580
152.6019425,-30.27934303,10516,Bostobrick,66.0291,137
151.2000301,-33.94825887,10517,Botany,3.211,10822
149.8048413,-32.52421429,10518,Botobolar,96.6124,87
152.6522527,-28.78834211,10519,Bottle Creek,25.7632,24
151.4024169,-33.51665182,10520,Bouddi,6.9755,8
148.1660099,-31.23114906,10521,Bourbah,436.698,39
146.0422051,-30.20725497,10522,Bourke,3882.792,1915
147.3470512,-35.15592626,10523,Bourkelands,2.1005,2852
149.8830737,-36.81444717,10524,Bournda,82.4412,150
148.7629099,-32.7497755,10525,Bournewood,116.045,52
150.8403019,-34.0165459,10526,Bow Bowing,0.7633,1603
148.8404462,-33.31887104,10527,Bowan Park,64.1896,113
150.6209875,-33.57761904,10528,Bowen Mountain,20.0171,1572
150.1078354,-33.48068904,10529,Bowenfels,21.827,2047
151.1400465,-31.37744568,10530,Bowling Alley Point,36.6367,31
151.8182884,-31.930565,10531,Bowman,60.4488,142
151.9333081,-31.9114204,10532,Bowman Farm,46.5617,45
151.1278089,-32.2584948,10533,Bowmans Creek,68.233,10
147.1489241,-35.97623974,10534,Bowna,116.8153,108
148.8012912,-34.74578237,10535,Bowning,292.6812,572
150.4258889,-34.48470847,10536,Bowral,37.1814,10331
152.863797,-30.63410375,10537,Bowraville,27.7837,1120
151.3456802,-33.53702218,10538,Box Head,1.9619,0
150.9002099,-33.6441616,10539,Box Hill (NSW),14.0794,899
149.5217498,-31.45375337,10540,Box Ridge,290.0222,48
149.8344054,-34.76978278,10541,Boxers Creek,78.8218,230
149.8733091,-37.10711339,10542,Boydtown,9.3534,73
150.8154145,-34.0854001,10543,Bradbury (NSW),3.7338,8800
150.7014304,-31.57360533,10544,Braefield,20.3867,63
150.4821765,-34.42887952,10545,Braemar,2.2896,448
148.6740593,-36.09861202,10546,Braemar Bay,67.8435,20
149.8028837,-35.43482429,10547,Braidwood,234.6163,1652
151.6950136,-32.68942217,10548,Brandy Hill,5.3929,669
151.3584231,-32.63881492,10549,Branxton,33.3292,1987
152.9497834,-29.81402679,10550,Braunstone,48.7259,293
150.6245903,-31.95211943,10551,Brawboy,61.223,21
153.3760544,-28.34135707,10552,Bray Park (NSW),0.9675,793
153.1968154,-28.41264206,10553,Brays Creek,16.4502,70
150.0036348,-34.6278477,10554,Brayton,91.6026,171
149.4475189,-34.79839943,10555,Breadalbane (NSW),141.574,99
149.9779244,-32.67228377,10556,Breakfast Creek,37.171,46
151.1107252,-33.84285647,10557,Breakfast Point,0.5242,4190
150.6612711,-35.10903543,10558,Bream Beach,0.5423,16
149.1720215,-35.95869012,10559,Bredbo,246.4462,348
148.794883,-31.8115934,10560,Breelong,262.8957,63
150.4499133,-31.2633709,10561,Breeza,314.2403,147
151.9033084,-31.7864674,10562,Bretti,74.0641,25
146.8895375,-29.99662476,10563,Brewarrina,3983.097,1147
149.6902466,-33.47422595,10564,Brewongle,43.7923,121
151.3666992,-30.17771488,10565,Briarbrook,100.084,9
147.8964806,-34.11366311,10566,Bribbaree,301.4459,138
151.1856122,-32.46032569,10567,Bridgman,69.9741,204
152.9172509,-30.51566021,10568,Brierfield,52.0643,330
151.1537594,-33.95840789,10569,Brighton-le-Sands,1.5658,8326
151.545571,-33.111421,10570,Brightwaters,1.6921,905
152.5576888,-31.27861932,10571,Bril Bril,46.5229,0
152.4723031,-31.85063218,10572,Brimbin,27.7864,60
148.6647321,-35.35997079,10573,Brindabella,510.4665,24
152.4954021,-30.46793778,10574,Brinerville,238.4689,0
150.7245163,-33.94408111,10575,Bringelly,40.2134,2509
148.0495057,-36.13417322,10576,Bringenbrong,79.5834,50
149.7186962,-34.79513714,10577,Brisbane Grove,16.723,134
151.7326093,-32.92387391,10578,Broadmeadow,2.6894,1595
149.8934932,-36.97322731,10579,Broadwater (Bega Valley - NSW),5.308,118
153.4261141,-29.03506525,10580,Broadwater (Richmond Valley - NSW),57.7556,643
149.0818119,-34.70905909,10581,Broadway,106.3786,41
146.443646,-34.3767383,10582,Brobenah,98.2427,15
148.6073492,-32.13593157,10583,Brocklehurst,81.6813,358
146.6643439,-35.81261141,10584,Brocklesby,198.9857,182
151.8571755,-30.26187146,10585,Brockley,74.324,43
151.1981513,-29.80940733,10586,Brodies Plains,31.4876,55
149.9782938,-32.99098402,10587,Brogans Creek,49.6724,10
150.6895325,-34.70189487,10588,Brogers Creek,10.7016,43
149.6940453,-36.47666114,10589,Brogo,395.8011,500
151.0925055,-32.77584432,10590,Broke (NSW),179.6531,581
153.5918066,-28.72939686,10591,Broken Head,26.1046,278
141.5512344,-32.32136762,10592,Broken Hill,13040.1937,17811
152.6328247,-31.45704873,10593,Brombin,11.8749,114
151.2639944,-33.90418345,10594,Bronte,1.3314,6726
147.0128094,-35.12039289,10595,Brookdale (NSW),149.5581,26
151.7596194,-32.51762852,10596,Brookfield (NSW),37.5717,205
152.8913006,-30.29277257,10597,Brooklana,89.7953,42
153.5062664,-28.74306135,10598,Brooklet,13.1047,254
151.2033664,-33.58428451,10599,Brooklyn (NSW),32.1375,727
146.584871,-35.30233654,10600,Brookong,181.875,5
151.2696754,-33.76339248,10601,Brookvale,2.1951,3160
150.2638363,-35.49007323,10602,Brooman,87.8919,27
153.290955,-29.61901622,10603,Brooms Head,58.9246,211
141.2506519,-30.88847279,10604,Broughams Gate,6834.1553,16
150.73027,-34.75680354,10605,Broughton (NSW),6.9772,91
150.7087872,-34.73752699,10606,Broughton Vale,18.5507,165
150.7518789,-34.74313547,10607,Broughton Village,9.557,84
150.1537616,-35.85301125,10608,Broulee,18.0323,1717
150.6527914,-34.04736046,10609,Brownlow Hill,9.8142,422
149.1496953,-33.53859863,10610,Browns Creek,55.5139,99
150.5192186,-34.78983293,10611,Browns Mountain,12.5549,20
150.8111366,-34.48282474,10612,Brownsville,0.9682,531
147.4290897,-35.00853734,10613,Brucedale,49.1955,182
147.8773997,-32.82123412,10614,Bruie Plains,216.6139,49
149.4877258,-33.11054597,10615,Bruinbun,154.6818,46
152.6553661,-28.46325031,10616,Brumby Plains,40.7145,0
150.6576932,-34.89240007,10617,Brundee,8.4157,49
148.2291236,-35.1533887,10618,Brungle,30.8818,114
148.2918656,-35.15663345,10619,Brungle Creek,59.9731,28
151.4867622,-32.95347469,10620,Brunkerville,14.3587,202
153.543485,-28.55577639,10621,Brunswick Heads,14.2928,1738
153.0881557,-29.56155414,10622,Brushgrove,2.6264,200
151.485973,-30.17821144,10623,Brushy Creek,90.1775,22
150.396362,-34.86717053,10624,Buangla,34.6645,0
153.0957787,-30.15737693,10625,Bucca (NSW),84.2854,548
152.1504236,-32.10256405,10626,Bucca Wauka,44.267,81
152.5948805,-29.82382098,10627,Buccarumbi,297.5073,21
151.5323416,-32.82499595,10628,Buchanan (NSW),30.5399,194
149.7606912,-36.69279406,10629,Buckajo,74.6875,297
149.6659476,-32.56729447,10630,Buckaroo,34.1599,129
149.986467,-35.67040452,10631,Buckenbowra,268.328,19
148.7198369,-36.16172671,10632,Buckenderra,84.2486,19
153.3456672,-29.03338906,10633,Buckendoon,12.7695,38
151.1496784,-33.11331252,10634,Bucketty,21.1828,183
152.6895318,-30.6462785,10635,Buckra Bendinni,95.661,99
150.0492274,-35.40061722,10636,Budawang,198.7884,14
147.1627095,-31.95099709,10637,Buddabadah,827.5034,51
150.0637207,-32.51323826,10638,Budden,84.9083,19
150.6654145,-34.67354418,10639,Budderoo,40.4991,0
148.2321773,-35.658848,10640,Buddong,132.8462,0
149.6644554,-32.51768753,10641,Budgee Budgee (NSW),30.2202,194
151.5586184,-33.2378847,10642,Budgewoi,2.8137,3362
151.5847542,-33.21833134,10643,Budgewoi Peninsula,3.048,0
150.4634341,-34.80589283,10644,Budgong,42.4143,67
151.5347171,-33.22869994,10645,Buff Point,2.0942,3506
149.1347103,-31.16067348,10646,Bugaldie,368.3417,140
149.2111404,-36.80142141,10647,Bukalong,72.2341,0
151.1123345,-29.51258527,10648,Bukkulla,274.0526,136
152.1788357,-32.38425162,10649,Bulahdelah,172.1361,1424
150.1309564,-35.00948549,10650,Bulee,56.02,0
150.9828479,-32.63837432,10651,Bulga (NSW),127.3351,357
152.1875574,-31.58377724,10652,Bulga Forest,257.1292,9
146.9527902,-35.01799102,10653,Bulgary,75.5742,12
144.4730138,-32.00853458,10654,Bulla (NSW),2329.5182,6
148.2627077,-34.11654704,10655,Bulla Creek,62.8089,61
150.4176621,-33.72922227,10656,Bullaburra,6.1389,1232
148.0328583,-31.33322292,10657,Bullagreen,447.7792,47
149.1356464,-29.41475892,10658,Bullarah,1605.0078,114
145.0806465,-35.73851984,10659,Bullatale,533.0276,39
150.0326581,-30.25912648,10660,Bullawa Creek,161.7882,102
152.4951516,-29.03553695,10661,Bulldog,36.6968,29
150.9017912,-34.33036588,10662,Bulli,8.6615,6108
152.0171037,-31.91928625,10663,Bulliac,58.095,46
150.1443961,-34.32818471,10664,Bullio,107.7916,85
149.1891432,-29.79407764,10665,Bulyeroi,157.0163,19
148.414155,-33.87839504,10666,Bumbaldry,244.6566,103
149.1100892,-35.83195274,10667,Bumbalong,50.2331,25
152.0639231,-32.67003791,10668,Bundabah,3.0904,105
153.0583741,-30.41320062,10669,Bundagen,23.6316,137
150.2837656,-34.66443495,10670,Bundanoon (NSW),58.876,2730
150.9994937,-30.12409713,10671,Bundarra,971.4066,677
151.1516856,-34.08545483,10672,Bundeena,1.1786,1918
149.9826023,-31.63294966,10673,Bundella,344.4192,66
148.1487347,-31.78689824,10674,Bundemar,455.5608,41
150.6657901,-34.75089225,10675,Bundewallah,5.9267,47
152.0940388,-31.89164628,10676,Bundook,50.5878,100
145.8940874,-35.142336,10677,Bundure,501.3746,8
149.6794626,-32.15918836,10678,Bungaba,121.9869,92
153.1358519,-28.76818676,10679,Bungabbee,8.6005,0
153.4739548,-28.24698249,10680,Bungalora,3.3465,67
149.0263344,-36.68933225,10681,Bungarby,318.651,76
150.8673306,-33.7796153,10682,Bungarribee,2.4576,2634
153.2169208,-29.11009152,10683,Bungawalbin,68.9301,117
149.4803288,-35.2940379,10684,Bungendore,297.4447,4179
149.9550488,-34.88037906,10685,Bungonia,325.0541,372
146.7732341,-36.00343669,10686,Bungowannah,117.4854,162
152.417466,-32.36923343,10687,Bungwahl,61.302,230
144.5549484,-35.80313192,10688,Bunnaloo,329.4507,102
150.5790796,-32.06095455,10689,Bunnan,203.6384,103
152.1987655,-32.18786456,10690,Bunyah,139.2383,140
149.1678913,-36.15106835,10691,Bunyan,74.326,154
147.2358973,-33.4897559,10692,Burcher,533.419,84
150.7355769,-32.46910158,10693,Bureen,35.01,58
152.8026705,-31.10888208,10694,Burnt Bridge,3.9158,155
149.0247343,-33.59029629,10695,Burnt Yards,47.8652,30
142.1911043,-34.15790655,10696,Buronga,15.4637,1215
149.2235238,-35.5593922,10697,Burra (Queanbeyan-Palerang Regional - NSW),98.9515,797
148.08995,-35.82825597,10698,Burra (Snowy Valleys - NSW),94.7846,68
148.0050363,-34.8972153,10699,Burra Creek,265.151,81
144.3279946,-35.34170774,10700,Burraboi,307.5934,65
150.4079452,-34.50848098,10701,Burradoo,12.4442,2644
149.536955,-33.91100573,10702,Burraga,113.3851,91
149.6447489,-37.00346653,10703,Burragate,75.5554,107
147.3530723,-35.409548,10704,Burrandana,39.5598,21
151.1381431,-34.0612037,10705,Burraneer,1.4478,3587
148.2481467,-34.29155831,10706,Burrangong,19.3499,235
152.638173,-30.72710075,10707,Burrapine,38.8973,58
150.5132752,-34.58262946,10708,Burrawang,18.6169,361
152.3004352,-31.94825355,10709,Burrell Creek,33.3766,216
148.8640382,-30.05189749,10710,Burren Junction,1354.2578,273
150.437627,-34.87553374,10711,Burrier,12.1471,45
150.4409757,-35.39250333,10712,Burrill Lake,4.3035,1465
153.4630781,-28.42119278,10713,Burringbar,25.9095,853
148.6115316,-34.95650889,10714,Burrinjuck,116.0555,14
148.3262658,-32.05868856,10715,Burroway,431.8852,121
146.7947143,-35.83010683,10716,Burrumbuttock,177.8556,361
149.6364436,-32.63223618,10717,Burrundulla,18.8626,147
151.1038268,-33.87812795,10718,Burwood (NSW),2.4345,16032
151.1040759,-33.88970758,10719,Burwood Heights,0.226,987
150.8807042,-33.91116963,10720,Busby,1.2111,4286
152.772779,-29.06307521,10721,Busbys Flat,161.3715,36
151.4729451,-33.20302816,10722,Bushells Ridge,6.8845,19
151.5753646,-33.05068942,10723,Buttaba,1.9325,1097
151.5600396,-32.83252198,10724,Buttai,7.0776,56
151.6455286,-32.6496629,10725,Butterwick,12.0545,141
150.5335174,-34.25652325,10726,Buxton (NSW),12.7921,2027
152.5479174,-31.5294134,10727,Byabarra,108.6515,330
148.5823641,-36.83012291,10728,Byadbo Wilderness,604.9277,0
153.3616658,-28.35836004,10729,Byangum,9.125,137
150.121299,-32.4044542,10730,Bylong,132.6898,23
149.2451237,-33.34774737,10731,Byng,37.8845,48
146.4128507,-30.57028782,10732,Byrock,3580.7959,50
153.6015954,-28.64759706,10733,Byron Bay,19.0693,5515
153.2401647,-28.437682,10734,Byrrill Creek,21.9145,127
149.3295693,-35.17207826,10735,Bywong,94.3919,1323
151.1163815,-33.84720981,10736,Cabarita (NSW),0.4991,1962
153.5721974,-28.3373576,10737,Cabarita Beach,1.4348,106
153.4568487,-28.98045708,10738,Cabbage Tree Island (Ballina - NSW),0.5415,78
152.5900063,-31.94591708,10739,Cabbage Tree Island (Mid-Coast - NSW),2.1519,12
150.9333123,-33.89784178,10740,Cabramatta,5.0415,21784
150.913657,-33.89244585,10741,Cabramatta West,1.8278,7220
148.4400137,-35.94864531,10742,Cabramurra,341.3805,31
150.7326775,-33.7719733,10743,Caddens,1.6933,1474
149.905412,-36.1583706,10744,Cadgee (NSW),22.5871,43
149.0089068,-33.44295539,10745,Cadia,13.6344,0
152.0595357,-31.78670329,10746,Caffreys Flat,65.2243,52
152.6815108,-31.34440177,10747,Cairncross,21.2002,3
150.9770919,-31.16676833,10748,Calala,61.2117,3931
153.1173295,-29.83746359,10749,Calamia,91.8117,14
150.7262605,-34.55662938,10750,Calderwood,14.2541,177
144.5117861,-35.59490155,10751,Caldwell,370.4854,31
151.2229842,-33.41573664,10752,Calga,17.5442,144
148.0992717,-35.24661002,10753,Califat,46.5092,13
144.5649357,-35.42500918,10754,Calimo,375.7902,70
151.7053145,-32.89204707,10755,Callaghan,1.7907,1327
152.0057687,-31.85785476,10756,Callaghans Creek,64.68,5
150.7196143,-34.99081528,10757,Callala Bay,7.6487,2193
150.6973213,-35.0028399,10758,Callala Beach,4.4043,805
153.0777387,-29.61771741,10759,Calliope (NSW),16.7271,107
149.4428642,-33.63985959,10760,Caloola,132.3635,87
149.1147719,-36.89443198,10761,Cambalong,56.3751,0
151.0856803,-32.49003514,10762,Camberwell (NSW),25.365,80
150.561508,-34.81515425,10763,Cambewarra,18.3116,239
150.5587497,-34.82249547,10764,Cambewarra Village,0.995,1187
149.9558875,-32.70301249,10765,Camboon (NSW),26.2219,40
151.8649084,-32.45125125,10766,Cambra,57.5529,27
150.7207459,-33.73800651,10767,Cambridge Gardens,0.7727,2017
150.7267318,-33.74968896,10768,Cambridge Park,2.6154,6727
152.7317271,-28.80396017,10769,Cambridge Plateau,40.7812,0
150.6944328,-34.05750208,10770,Camden,4.6376,3230
152.830941,-31.64367667,10771,Camden Head,2.6402,156
150.7192184,-34.09422714,10772,Camden Park (NSW),10.3728,2240
150.7003491,-34.08412014,10773,Camden South,4.2363,4540
151.030121,-33.81856492,10774,Camellia,0.5638,0
151.611267,-32.90400032,10775,Cameron Park,12.1767,7995
151.0981416,-30.33660125,10776,Camerons Creek,161.1154,46
152.9413962,-29.21540465,10777,Camira (NSW),71.2414,33
151.214266,-33.82218671,10778,Cammeray,1.5527,7004
150.9133039,-28.79339474,10779,Camp Creek (NSW),396.0703,19
150.8071374,-34.06766776,10780,Campbelltown (NSW),11.3913,12564
151.1817325,-33.88853055,10781,Camperdown (NSW),1.5172,10342
151.1027893,-33.91251929,10782,Campsie,3.3734,24538
151.8518165,-32.77411631,10783,Campvale,14.8421,37
151.6175576,-33.12582238,10784,Cams Wharf,0.8332,142
151.1153385,-33.86508056,10785,Canada Bay,0.3224,1237
149.5847165,-32.40470198,10786,Canadian Lead,22.7806,16
146.2657489,-31.51031842,10787,Canbelego,2849.7766,41
149.6665997,-36.78808374,10788,Candelo,96.8533,686
152.4416277,-29.48717783,10789,Cangai,129.5389,34
153.2110104,-28.83262141,10790,Caniaba,30.121,656
150.9240787,-33.88262412,10791,Canley Heights,2.6052,10973
150.9477401,-33.88628996,10792,Canley Vale,2.8866,10215
149.0031778,-33.35545289,10793,Canobolas,71.0198,480
151.0805653,-33.50056401,10794,Canoelands,63.4478,179
147.4363324,-31.32515027,10795,Canonba,704.9127,24
148.6406918,-33.53374949,10796,Canowindra,765.3821,2259
151.1160369,-33.91231514,10797,Canterbury (NSW),1.9637,7230
151.5469545,-33.27579976,10798,Canton Beach,0.8319,1170
150.1414868,-34.50125617,10799,Canyonleigh,257.8152,401
152.2330522,-31.7213282,10800,Caparra,31.0638,71
152.6513301,-28.54901705,10801,Capeen Creek,43.8483,9
150.0101947,-33.12828467,10802,Capertee,214.0332,145
152.0528286,-29.38907427,10803,Capoompeta,71.8831,5
149.4285929,-35.57964444,10804,Captains Flat,166.9084,613
147.7173238,-35.61218207,10805,Carabost,205.9858,54
147.6766029,-33.83410617,10806,Caragabal,538.8662,187
149.7110944,-32.85575551,10807,Carcalgong,74.6607,42
149.1360189,-33.61664511,10808,Carcoar,124.0708,298
151.6581827,-32.94172921,10809,Cardiff (NSW),5.1629,5829
151.6731519,-32.93286734,10810,Cardiff Heights,1.3154,1442
151.6639074,-32.95418042,10811,Cardiff South,1.3832,2833
151.6057141,-33.02662935,10812,Carey Bay,0.4903,894
148.8241518,-33.44123718,10813,Cargo,253.3668,592
147.5727029,-30.38444677,10814,Carinda,3378.2134,157
151.1243732,-34.03618336,10815,Caringbah,4.0893,11657
151.1206678,-34.0541683,10816,Caringbah South,4.092,12241
149.3092765,-36.28533058,10817,Carlaminda,79.248,41
151.0453547,-33.77577681,10818,Carlingford,8.5275,24394
151.1212262,-33.97081686,10819,Carlton (NSW),2.0652,10719
150.8482728,-33.93797095,10820,Carnes Hill,1.3203,2043
152.5876301,-29.34531413,10821,Carnham,63.587,6
153.4270462,-28.22586444,10822,Carool,7.344,173
150.4062197,-31.38676611,10823,Caroona,221.2365,200
151.3851024,-32.19049831,10824,Carrabolla,215.0845,6
152.2336163,-30.83290058,10825,Carrai,257.4035,0
150.9632844,-33.88437604,10826,Carramar (NSW),1.0174,3546
145.4187884,-34.42999769,10827,Carrathool,2406.8785,237
149.9055901,-34.70576075,10828,Carrick (NSW),84.4555,130
152.0181537,-32.66061402,10829,Carrington (Mid-Coast - NSW),3.4788,28
151.7662821,-32.91182228,10830,Carrington (Newcastle - NSW),2.0392,1929
